Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
singlecenter-alpha_3-64-n20.txt, 1, 0.333333, 20, 655.763, 42, 22, 679, 9011, 1447, 417.066, 27993
singlecenter-alpha_3-110-n175.txt, 1, 0.333333, 175, 1972.81, 364, 189, 1325, 79082, 7320, 1433.7, 105345
singlecenter-alpha_3-17-n6.txt, 1, 0.333333, 6, 543.347, 11, 5, 655, 2540, 971, 285.38, 21215
singlecenter-alpha_1-11-n375.txt, 1, 1, 375, 2771.74, 2428, 2625, 2094, 723809, 30270, 2179.52, 776033
singlecenter-alpha_3-9-n500.txt, 1, 0.333333, 500, 3288.17, 1039, 539, 4666, 218876, 16647, 2323.34, 259078
singlecenter-61-n20.txt, 1, 0.5, 20, 662.125, 47, 27, 747, 10316, 1661, 414.748, 29774
singlecenter-alpha_1-58-n10.txt, 1, 1, 10, 381.514, 52, 54, 652, 14130, 1262, 259.464, 33334
singlecenter-alpha_1-6-n500.txt, 1, 1, 500, 3144.67, 2971, 3211, 4392, 809255, 65412, 2539.48, 912684
singlecenter-alpha_3-53-n10.txt, 1, 0.333333, 10, 526.416, 19, 9, 682, 4334, 1319, 317.382, 23539
singlecenter-alpha_3-67-n20.txt, 1, 0.333333, 20, 652.007, 39, 19, 804, 8128, 1433, 450.021, 26872
singlecenter-alpha_3-7-n500.txt, 1, 0.333333, 500, 3266.02, 1036, 536, 4495, 219973, 16717, 2400.59, 259661
singlecenter-9-n250.txt, 1, 0.5, 250, 2269.16, 571, 321, 1608, 123111, 9186, 1611.27, 151827
singlecenter-alpha_1-63-n20.txt, 1, 1, 20, 779.581, 93, 99, 696, 28167, 2024, 609.76, 48097
singlecenter-alpha_1-2-n250.txt, 1, 1, 250, 2367.61, 1644, 1777, 1887, 468347, 22008, 1777.22, 511517
singlecenter-19-n375.txt, 1, 0.5, 375, 2758.62, 834, 459, 3940, 365830, 24531, 1984.49, 431414
singlecenter-39-n8.txt, 1, 0.5, 8, 350.672, 26, 18, 1711, 10738, 2211, 190.81, 40208
singlecenter-alpha_3-99-n100.txt, 1, 0.333333, 100, 1196.29, 207, 107, 1537, 74529, 5864, 838.416, 103945
singlecenter-26-n7.txt, 1, 0.5, 7, 204.266, 14, 7, 749, 3394, 1087, 110.146, 22791
singlecenter-alpha_3-74-n50.txt, 1, 0.333333, 50, 1001.4, 101, 51, 2783, 21509, 3667, 682.628, 46241
singlecenter-alpha_1-44-n9.txt, 1, 1, 9, 407.522, 32, 33, 589, 9824, 1380, 317.422, 29379
